trialResp.keys,trialResp.corr,trialResp.rt,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,loop.ran,loop.order,imagefile,corrAns,angle,participant,session,date,expName,psychopyVersion,frameRate
d,1,2.717000008,1,0,100,73,1,99,i34_100_R.jpg,d,100,abc123,001,2020-04-14_19h40.44.150,MentalRotationFinal,3.1.2,60
s,1,4.105000019,1,0,100,77,1,99,i35_150.jpg,s,150,abc123,001,2020-04-14_19h40.44.150,MentalRotationFinal,3.1.2,60
s,1,6.585000038,1,0,100,43,1,99,i20_50.jpg,s,50,abc123,001,2020-04-14_19h40.44.150,MentalRotationFinal,3.1.2,60
s,1,2.482000113,1,0,100,84,1,99,i39_0.jpg,s,0,abc123,001,2020-04-14_19h40.44.150,MentalRotationFinal,3.1.2,60
s,1,3.16899991,1,0,100,60,1,99,i28_50.jpg,s,50,abc123,001,2020-04-14_19h40.44.150,MentalRotationFinal,3.1.2,60
d,1,4.85800004,1,0,100,50,1,99,i23_150_R.jpg,d,150,abc123,001,2020-04-14_19h40.44.150,MentalRotationFinal,3.1.2,60
d,1,3.81400013,1,0,100,96,1,99,i45_100_R.jpg,d,100,abc123,001,2020-04-14_19h40.44.150,MentalRotationFinal,3.1.2,60
d,1,5.751000166,1,0,100,69,1,99,i32_100_R.jpg,d,100,abc123,001,2020-04-14_19h40.44.150,MentalRotationFinal,3.1.2,60
d,1,5.11500001,1,0,100,31,1,99,i14_150_R.jpg,d,150,abc123,001,2020-04-14_19h40.44.150,MentalRotationFinal,3.1.2,60
s,1,2.69900012,1,0,100,47,1,99,i22_50.jpg,s,50,abc123,001,2020-04-14_19h40.44.150,MentalRotationFinal,3.1.2,60
d,0,2.421000004,1,0,100,15,1,99,i7_100.jpg,s,100,abc123,001,2020-04-14_19h40.44.150,MentalRotationFinal,3.1.2,60
d,1,1.963000059,1,0,100,5,1,99,i3_50_R.jpg,d,50,abc123,001,2020-04-14_19h40.44.150,MentalRotationFinal,3.1.2,60
d,1,3.387000084,1,0,100,93,1,99,i43_100_R.jpg,d,100,abc123,001,2020-04-14_19h40.44.150,MentalRotationFinal,3.1.2,60
d,0,2.751000166,1,0,100,11,1,99,i5_100.jpg,s,100,abc123,001,2020-04-14_19h40.44.150,MentalRotationFinal,3.1.2,60
s,1,6.34800005,1,0,100,36,1,99,i17_50.jpg,s,50,abc123,001,2020-04-14_19h40.44.150,MentalRotationFinal,3.1.2,60
s,1,3.983999968,1,0,100,20,1,99,i9_100.jpg,s,100,abc123,001,2020-04-14_19h40.44.150,MentalRotationFinal,3.1.2,60
s,1,3.500999928,1,0,100,56,1,99,i26_50.jpg,s,50,abc123,001,2020-04-14_19h40.44.150,MentalRotationFinal,3.1.2,60
s,1,5.905999899,1,0,100,86,1,99,i39_150.jpg,s,150,abc123,001,2020-04-14_19h40.44.150,MentalRotationFinal,3.1.2,60
s,1,6.119999886,1,0,100,90,1,99,i41_150.jpg,s,150,abc123,001,2020-04-14_19h40.44.150,MentalRotationFinal,3.1.2,60
s,1,6.362999916,1,0,100,26,1,99,i12_100.jpg,s,100,abc123,001,2020-04-14_19h40.44.150,MentalRotationFinal,3.1.2,60
s,1,4.302999973,1,0,100,81,1,99,i37_150.jpg,s,150,abc123,001,2020-04-14_19h40.44.150,MentalRotationFinal,3.1.2,60
d,1,1.951000214,1,0,100,25,1,99,i12_50_R.jpg,d,50,abc123,001,2020-04-14_19h40.44.150,MentalRotationFinal,3.1.2,60
d,1,2.764999866,1,0,100,27,1,99,i13_50_R.jpg,d,50,abc123,001,2020-04-14_19h40.44.150,MentalRotationFinal,3.1.2,60
d,1,3.200999975,1,0,100,48,1,99,i22_150_R.jpg,d,150,abc123,001,2020-04-14_19h40.44.150,MentalRotationFinal,3.1.2,60
s,0,3.299000025,1,0,100,80,1,99,i37_100_R.jpg,d,100,abc123,001,2020-04-14_19h40.44.150,MentalRotationFinal,3.1.2,60
d,1,3.736999989,1,0,100,55,1,99,i25_150_R.jpg,d,150,abc123,001,2020-04-14_19h40.44.150,MentalRotationFinal,3.1.2,60
d,0,3.537000179,1,0,100,98,1,99,i47_100.jpg,s,100,abc123,001,2020-04-14_19h40.44.150,MentalRotationFinal,3.1.2,60
d,1,1.752000093,1,0,100,76,1,99,i35_100_R.jpg,d,100,abc123,001,2020-04-14_19h40.44.150,MentalRotationFinal,3.1.2,60
d,1,1.967000008,1,0,100,3,1,99,i2_50_R.jpg,d,50,abc123,001,2020-04-14_19h40.44.150,MentalRotationFinal,3.1.2,60
