trialResp.keys,trialResp.corr,trialResp.rt,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,loop.ran,loop.order,imagefile,corrAns,angle,participant,session,date,expName,psychopyVersion,frameRate
s,1,6.417999983,1,0,100,22,1,99,i10_100.jpg,s,100,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
s,1,7.901000023,1,0,100,90,1,99,i41_150.jpg,s,150,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
s,1,5.56400013,1,0,100,65,1,99,i30_50.jpg,s,50,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
d,0,4.066999912,1,0,100,8,1,99,i4_100.jpg,s,100,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
d,1,3.565999985,1,0,100,28,1,99,i13_150_R.jpg,d,150,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
d,1,3.234000206,1,0,100,87,1,99,i40_100_R.jpg,d,100,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
s,1,3.551000118,1,0,100,54,1,99,i25_50.jpg,s,50,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
s,1,12.08200002,1,0,100,81,1,99,i37_150.jpg,s,150,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
s,1,4.350999832,1,0,100,4,1,99,i2_100.jpg,s,100,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
s,1,2.40199995,1,0,100,24,1,99,i11_100.jpg,s,100,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
d,1,4.433000088,1,0,100,37,1,99,i17_150_R.jpg,d,150,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
d,1,1.585999966,1,0,100,76,1,99,i35_100_R.jpg,d,100,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
s,1,1.384000063,1,0,100,94,1,99,i44_0.jpg,s,0,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
d,1,3.819000006,1,0,100,95,1,99,i44_100_R.jpg,d,100,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
s,1,2.034999847,1,0,100,61,1,99,i28_150.jpg,s,150,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
s,1,2.101000071,1,0,100,92,1,99,i42_150.jpg,s,150,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
d,0,3.082000017,1,0,100,13,1,99,i6_100.jpg,s,100,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
d,1,2.453999996,1,0,100,46,1,99,i21_150_R.jpg,d,150,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
d,1,1.784999847,1,0,100,73,1,99,i34_100_R.jpg,d,100,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
d,1,3.065999985,1,0,100,57,1,99,i26_150_R.jpg,d,150,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
d,1,2.38499999,1,0,100,33,1,99,i15_150_R.jpg,d,150,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
s,1,2.782999992,1,0,100,38,1,99,i18_50.jpg,s,50,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
s,1,3.102999926,1,0,100,43,1,99,i20_50.jpg,s,50,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
d,1,2.23300004,1,0,100,80,1,99,i37_100_R.jpg,d,100,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
s,1,5.770999908,1,0,100,26,1,99,i12_100.jpg,s,100,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
s,1,2.348999977,1,0,100,68,1,99,i31_150.jpg,s,150,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
d,1,1.870000124,1,0,100,3,1,99,i2_50_R.jpg,d,50,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
d,1,1.950000048,1,0,100,52,1,99,i24_150_R.jpg,d,150,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
d,1,2.005000114,1,0,100,55,1,99,i25_150_R.jpg,d,150,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
s,1,9.419000149,1,0,100,88,1,99,i40_150.jpg,s,150,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
d,0,4.48300004,1,0,100,99,1,99,i48_100.jpg,s,100,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
d,1,2.71999979,1,0,100,91,1,99,i42_100_R.jpg,d,100,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
d,1,6.66899991,1,0,100,96,1,99,i45_100_R.jpg,d,100,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
d,1,3.017999887,1,0,100,71,1,99,i33_100_R.jpg,d,100,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
s,1,1.454999924,1,0,100,53,1,99,i25_0.jpg,s,0,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
d,1,1.569000006,1,0,100,59,1,99,i27_150_R.jpg,d,150,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
s,0,1.40199995,1,0,100,23,1,99,i11_50_R.jpg,d,50,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
d,1,1.703999996,1,0,100,82,1,99,i38_100_R.jpg,d,100,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
d,0,2.65199995,1,0,100,66,1,99,i30_150.jpg,s,150,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
d,1,4.16899991,1,0,100,89,1,99,i41_100_R.jpg,d,100,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
s,1,3.320000172,1,0,100,98,1,99,i47_100.jpg,s,100,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
s,1,3.401000023,1,0,100,70,1,99,i32_150.jpg,s,150,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
d,0,33.98200011,1,0,100,83,1,99,i38_150.jpg,s,150,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
s,1,4.73300004,1,0,100,36,1,99,i17_50.jpg,s,50,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
d,0,0.935000181,1,0,100,72,1,99,i33_150.jpg,s,150,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
s,0,4.085999966,1,0,100,31,1,99,i14_150_R.jpg,d,150,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
d,1,3.500999928,1,0,100,69,1,99,i32_100_R.jpg,d,100,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
d,1,2.005999804,1,0,100,1,1,99,i1_50_R.jpg,d,50,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
d,1,2.569000006,1,0,100,10,1,99,i5_50_R.jpg,d,50,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
s,1,2.303999901,1,0,100,86,1,99,i39_150.jpg,s,150,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
s,1,4.936000109,1,0,100,97,1,99,i46_100.jpg,s,100,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
d,1,1.449999809,1,0,100,30,1,99,i14_50_R.jpg,d,50,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
s,1,1.434999943,1,0,100,29,1,99,i14_0.jpg,s,0,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
s,1,1.851000071,1,0,100,47,1,99,i22_50.jpg,s,50,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
s,1,1.583999872,1,0,100,63,1,99,i29_50.jpg,s,50,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
d,1,1.63499999,1,0,100,5,1,99,i3_50_R.jpg,d,50,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
s,1,1.336999893,1,0,100,15,1,99,i7_100.jpg,s,100,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
s,1,1.084000111,1,0,100,75,1,99,i35_0.jpg,s,0,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
d,0,4.41899991,1,0,100,6,1,99,i3_100.jpg,s,100,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
s,1,2.022000074,1,0,100,64,1,99,i29_150.jpg,s,150,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
s,1,1.570000172,1,0,100,51,1,99,i24_50.jpg,s,50,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
d,1,1.368999958,1,0,100,32,1,99,i15_50_R.jpg,d,50,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
d,1,3.835000038,1,0,100,35,1,99,i16_150_R.jpg,d,150,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
s,1,6.019999981,1,0,100,11,1,99,i5_100.jpg,s,100,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
d,1,2.668000221,1,0,100,19,1,99,i9_50_R.jpg,d,50,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
d,1,2.76699996,1,0,100,93,1,99,i43_100_R.jpg,d,100,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
s,1,1.835999966,1,0,100,58,1,99,i27_50.jpg,s,50,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
s,1,1.55099988,1,0,100,0,1,99,i1_0.jpg,s,0,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
s,1,1.815999985,1,0,100,49,1,99,i23_50.jpg,s,50,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
s,1,4.401000023,1,0,100,79,1,99,i36_150.jpg,s,150,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
d,1,5.698999882,1,0,100,25,1,99,i12_50_R.jpg,d,50,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
s,1,1.286999941,1,0,100,41,1,99,i19_50.jpg,s,50,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
s,1,1.920000076,1,0,100,18,1,99,i9_0.jpg,s,0,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
s,1,1.103999853,1,0,100,62,1,99,i29_0.jpg,s,0,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
d,1,2.314999819,1,0,100,50,1,99,i23_150_R.jpg,d,150,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
d,1,2.789000034,1,0,100,39,1,99,i18_150_R.jpg,d,150,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
d,1,2.135999918,1,0,100,48,1,99,i22_150_R.jpg,d,150,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
d,1,2.903000116,1,0,100,42,1,99,i19_150_R.jpg,d,150,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
s,1,5.288999796,1,0,100,74,1,99,i34_150.jpg,s,150,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
s,1,1.484999895,1,0,100,60,1,99,i28_50.jpg,s,50,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
s,1,1.784999847,1,0,100,2,1,99,i1_100.jpg,s,100,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
s,1,6.152999878,1,0,100,20,1,99,i9_100.jpg,s,100,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
s,1,0.986000061,1,0,100,84,1,99,i39_0.jpg,s,0,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
d,1,16.06999993,1,0,100,85,1,99,i39_100_R.jpg,d,100,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
s,1,0.800000191,1,0,100,40,1,99,i19_0.jpg,s,0,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
s,0,0.217999935,1,0,100,78,1,99,i36_100_R.jpg,d,100,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
s,1,0.187000036,1,0,100,45,1,99,i21_50.jpg,s,50,cag645,001,2020-04-14_10h23.10.034,MentalRotationFinal,3.1.2,60
