trialResp.keys,trialResp.corr,trialResp.rt,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,loop.ran,loop.order,imagefile,corrAns,angle,participant,session,date,expName,psychopyVersion,frameRate
s,0,7.233999968,1,0,100,46,1,99,i21_150_R.jpg,d,150,bk90,001,2019-10-16_10h06.50.402,MentalRotationFinal,3.1.2,60
s,0,5.931999922,1,0,100,91,1,99,i42_100_R.jpg,d,100,bk90,001,2019-10-16_10h06.50.402,MentalRotationFinal,3.1.2,60
d,0,17.48800015,1,0,100,83,1,99,i38_150.jpg,s,150,bk90,001,2019-10-16_10h06.50.402,MentalRotationFinal,3.1.2,60
s,1,8.553999901,1,0,100,68,1,99,i31_150.jpg,s,150,bk90,001,2019-10-16_10h06.50.402,MentalRotationFinal,3.1.2,60
s,1,8.393000126,1,0,100,22,1,99,i10_100.jpg,s,100,bk90,001,2019-10-16_10h06.50.402,MentalRotationFinal,3.1.2,60
d,1,7.351999998,1,0,100,52,1,99,i24_150_R.jpg,d,150,bk90,001,2019-10-16_10h06.50.402,MentalRotationFinal,3.1.2,60
s,1,12.42299986,1,0,100,61,1,99,i28_150.jpg,s,150,bk90,001,2019-10-16_10h06.50.402,MentalRotationFinal,3.1.2,60
s,1,13.0769999,1,0,100,64,1,99,i29_150.jpg,s,150,bk90,001,2019-10-16_10h06.50.402,MentalRotationFinal,3.1.2,60
s,0,6.670000076,1,0,100,1,1,99,i1_50_R.jpg,d,50,bk90,001,2019-10-16_10h06.50.402,MentalRotationFinal,3.1.2,60
d,0,1.75,1,0,100,41,1,99,i19_50.jpg,s,50,bk90,001,2019-10-16_10h06.50.402,MentalRotationFinal,3.1.2,60
s,1,9.491999865,1,0,100,26,1,99,i12_100.jpg,s,100,bk90,001,2019-10-16_10h06.50.402,MentalRotationFinal,3.1.2,60
d,1,5.526000023,1,0,100,80,1,99,i37_100_R.jpg,d,100,bk90,001,2019-10-16_10h06.50.402,MentalRotationFinal,3.1.2,60
