trialResp.keys,trialResp.corr,trialResp.rt,loop.thisRepN,loop.thisTrialN,loop.thisN,loop.thisIndex,loop.ran,loop.order,imagefile,corrAns,angle,participant,session,date,expName,psychopyVersion,frameRate
d,1,1.812999964,1,0,100,32,1,99,i15_50_R.jpg,d,50,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
s,1,2.031000137,1,0,100,53,1,99,i25_0.jpg,s,0,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
d,1,5.31400013,1,0,100,91,1,99,i42_100_R.jpg,d,100,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
s,1,1.427999973,1,0,100,62,1,99,i29_0.jpg,s,0,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
s,1,2.226999998,1,0,100,24,1,99,i11_100.jpg,s,100,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
d,1,7.980999947,1,0,100,28,1,99,i13_150_R.jpg,d,150,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
s,1,1.779999971,1,0,100,63,1,99,i29_50.jpg,s,50,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
d,1,4.312999964,1,0,100,89,1,99,i41_100_R.jpg,d,100,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
d,1,7.598999977,1,0,100,42,1,99,i19_150_R.jpg,d,150,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
d,0,6.09800005,1,0,100,97,1,99,i46_100.jpg,s,100,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
s,1,1.427000046,1,0,100,29,1,99,i14_0.jpg,s,0,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
d,1,9.095000029,1,0,100,33,1,99,i15_150_R.jpg,d,150,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
s,1,2.16899991,1,0,100,4,1,99,i2_100.jpg,s,100,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
d,1,3.420000076,1,0,100,7,1,99,i4_50_R.jpg,d,50,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
s,0,6.54399991,1,0,100,39,1,99,i18_150_R.jpg,d,150,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
s,1,3.364000082,1,0,100,6,1,99,i3_100.jpg,s,100,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
s,1,3.463999987,1,0,100,79,1,99,i36_150.jpg,s,150,j98,001,2019-10-16_10h06.41.102,MentalRotationFinal,3.1.2,60
